Time,NaOH,CaCl2,DHA,formaldehyde,glycolaldehyde,erythrulose,lyxose,water_1,water_2
54.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
55.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
56.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
57.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
58.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
59.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
60.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
61.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
62.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
63.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
64.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
65.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
66.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
67.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
68.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
69.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
70.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
71.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
72.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
73.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
74.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
75.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
76.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
77.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
78.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
79.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
80.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
81.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
82.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
83.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
84.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
85.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
86.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
87.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
88.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
89.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
90.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
91.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
92.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
93.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
94.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
95.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
96.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
97.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
98.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
99.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
100.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
101.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
102.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
103.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
104.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
105.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
106.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
107.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
108.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
109.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
110.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
111.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
112.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
113.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
114.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
115.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
116.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
117.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
118.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
119.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
120.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
121.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
122.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
123.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
124.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
125.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
126.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
127.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
128.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
129.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
130.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
131.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
132.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
133.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
134.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
135.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
136.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
137.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
138.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
139.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
140.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
141.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
142.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
143.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
144.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
145.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
146.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
147.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
148.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
149.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
150.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
151.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
152.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
153.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
154.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
155.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
156.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
157.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
158.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
159.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
160.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
161.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
162.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
163.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
164.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
165.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
166.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
167.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
168.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
169.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
170.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
171.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
172.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
173.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
174.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
175.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
176.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
177.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
178.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
179.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
180.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
181.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
182.0,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,15.243103448275862,20.324137931034485,20.324137931034485
