time,DHA,NaOH,CaCl2,formaldehyde
14210.0,50.00000000000041,30.000000000000213,15.004378233545134,100.00000000000003
14211.0,50.00000000000041,30.000000000000213,15.004341748265592,100.00000000000003
14212.0,50.00000000000041,30.000000000000213,15.004305567030045,100.00000000000003
14213.0,50.00000000000041,30.000000000000213,15.004269687304795,100.00000000000003
14214.0,50.00000000000041,30.000000000000213,15.004234106577256,100.00000000000003
14215.0,50.00000000000041,30.000000000000213,15.004198822355779,100.00000000000003
14216.0,50.00000000000041,30.000000000000213,15.00416383216948,100.00000000000003
14217.0,50.00000000000041,30.000000000000213,15.004129133568068,100.00000000000003
14218.0,50.00000000000041,30.000000000000213,15.004094724121668,100.00000000000003
14219.0,50.00000000000041,30.000000000000213,15.004060601420655,100.00000000000003
14220.0,50.00000000000041,30.000000000000213,15.004026763075483,100.00000000000003
14221.0,50.00000000000041,30.000000000000213,15.00399320671652,100.00000000000003
14222.0,50.00000000000041,30.000000000000213,15.003959929993883,100.00000000000003
14223.0,50.00000000000041,30.000000000000213,15.003926930577267,100.00000000000003
14224.0,50.00000000000041,30.000000000000213,15.00389420615579,100.00000000000003
14225.0,50.00000000000041,30.000000000000213,15.003861754437825,100.00000000000003
14226.0,50.00000000000041,30.000000000000213,15.003829573150844,100.00000000000003
14227.0,50.00000000000041,30.000000000000213,15.003797660041254,100.00000000000003
14228.0,50.00000000000041,30.000000000000213,15.003766012874244,100.00000000000003
14229.0,50.00000000000041,30.000000000000213,15.003734629433627,100.00000000000003
14230.0,50.00000000000041,30.000000000000213,15.00370350752168,100.00000000000003
14231.0,50.00000000000041,30.000000000000213,15.003672644958998,100.00000000000003
14232.0,50.00000000000041,30.000000000000213,15.00364203958434,100.00000000000003
14233.0,50.00000000000041,30.000000000000213,15.003611689254472,100.00000000000003
14234.0,50.00000000000041,30.000000000000213,15.003581591844018,100.00000000000003
14235.0,50.00000000000041,30.000000000000213,15.003551745245318,100.00000000000003
14236.0,50.00000000000041,30.000000000000213,15.003522147368274,100.00000000000003
14237.0,50.00000000000041,30.000000000000213,15.003492796140206,100.00000000000003
14238.0,50.00000000000041,30.000000000000213,15.003463689505704,100.00000000000003
14239.0,50.00000000000041,30.000000000000213,15.00343482542649,100.00000000000003
14240.0,50.00000000000041,30.000000000000213,15.003406201881269,100.00000000000003
14241.0,50.00000000000041,30.000000000000213,15.003377816865592,100.00000000000003
14242.0,50.00000000000041,30.000000000000213,15.003349668391712,100.00000000000003
14243.0,50.00000000000041,30.000000000000213,15.003321754488448,100.00000000000003
14244.0,50.00000000000041,30.000000000000213,15.003294073201044,100.00000000000003
14245.0,50.00000000000041,30.000000000000213,15.003266622591035,100.00000000000003
14246.0,50.00000000000041,30.000000000000213,15.00323940073611,100.00000000000003
14247.0,50.00000000000041,30.000000000000213,15.003212405729975,100.00000000000003
14248.0,50.00000000000041,30.000000000000213,15.003185635682225,100.00000000000003
14249.0,50.00000000000041,30.000000000000213,15.003159088718206,100.00000000000003
14250.0,50.00000000000041,30.000000000000213,15.003132762978888,100.00000000000003
14251.0,50.00000000000041,30.000000000000213,15.00310665662073,100.00000000000003
14252.0,50.00000000000041,30.000000000000213,15.003080767815558,100.00000000000003
14253.0,50.00000000000041,30.000000000000213,15.003055094750428,100.00000000000003
14254.0,50.00000000000041,30.000000000000213,15.003029635627508,100.00000000000003
14255.0,50.00000000000041,30.000000000000213,15.003004388663944,100.00000000000003
14256.0,50.00000000000041,30.000000000000213,15.002979352091744,100.00000000000003
14257.0,50.00000000000041,30.000000000000213,15.002954524157646,100.00000000000003
14258.0,50.00000000000041,30.000000000000213,15.002929903122999,100.00000000000003
14259.0,50.00000000000041,30.000000000000213,15.002905487263641,100.00000000000003
14260.0,50.00000000000041,30.000000000000213,15.002881274869777,100.00000000000003
14261.0,50.00000000000041,30.000000000000213,15.002857264245863,100.00000000000003
14262.0,50.00000000000041,30.000000000000213,15.002833453710481,100.00000000000003
14263.0,50.00000000000041,30.000000000000213,15.002809841596228,100.00000000000003
14264.0,50.00000000000041,30.000000000000213,15.002786426249592,100.00000000000003
14265.0,50.00000000000041,30.000000000000213,15.002763206030846,100.00000000000003
14266.0,50.00000000000041,30.000000000000213,15.002740179313921,100.00000000000003
14267.0,50.00000000000041,30.000000000000213,15.002717344486305,100.00000000000003
14268.0,50.00000000000041,30.000000000000213,15.002694699948918,100.00000000000003
14269.0,50.00000000000041,30.000000000000213,15.002672244116011,100.00000000000003
14270.0,50.00000000000041,30.000000000000213,15.002649975415045,100.00000000000003
14271.0,50.00000000000041,30.000000000000213,15.002627892286586,100.00000000000003
14272.0,50.00000000000041,30.000000000000213,15.002605993184199,100.00000000000003
14273.0,50.00000000000041,30.000000000000213,15.00258427657433,100.00000000000003
14274.0,50.00000000000041,30.000000000000213,15.002562740936211,100.00000000000003
14275.0,50.00000000000041,30.000000000000213,15.002541384761743,100.00000000000003
14276.0,50.00000000000041,30.000000000000213,15.002520206555396,100.00000000000003
14277.0,50.00000000000041,30.000000000000213,15.0024992048341,100.00000000000003
14278.0,50.00000000000041,30.000000000000213,15.00247837812715,100.00000000000003
14279.0,50.00000000000041,30.000000000000213,15.00245772497609,100.00000000000003
14280.0,50.00000000000041,30.000000000000213,15.002437243934622,100.00000000000003
14281.0,50.00000000000041,30.000000000000213,15.002416933568501,100.00000000000003
14282.0,50.00000000000041,30.000000000000213,15.00239679245543,100.00000000000003
14283.0,50.00000000000041,30.000000000000213,15.002376819184969,100.00000000000003
14284.0,50.00000000000041,30.000000000000213,15.002357012358427,100.00000000000003
14285.0,50.00000000000041,30.000000000000213,15.002337370588773,100.00000000000003
14286.0,50.00000000000041,30.000000000000213,15.002317892500534,100.00000000000003
14287.0,50.00000000000041,30.000000000000213,15.002298576729697,100.00000000000003
14288.0,50.00000000000041,30.000000000000213,15.002279421923616,100.00000000000003
14289.0,50.00000000000041,30.000000000000213,15.00226042674092,100.00000000000003
14290.0,50.00000000000041,30.000000000000213,15.002241589851412,100.00000000000003
14291.0,50.00000000000041,30.000000000000213,15.002222909935984,100.00000000000003
14292.0,50.00000000000041,30.000000000000213,15.002204385686518,100.00000000000003
14293.0,50.00000000000041,30.000000000000213,15.002186015805798,100.00000000000003
14294.0,50.00000000000041,30.000000000000213,15.002167799007417,100.00000000000003
14295.0,50.00000000000041,30.000000000000213,15.002149734015688,100.00000000000003
14296.0,50.00000000000041,30.000000000000213,15.002131819565557,100.00000000000003
14297.0,50.00000000000041,30.000000000000213,15.002114054402512,100.00000000000003
14298.0,50.00000000000041,30.000000000000213,15.002096437282491,100.00000000000003
14299.0,50.00000000000041,30.000000000000213,15.002078966971803,100.00000000000003
14300.0,50.00000000000041,30.000000000000213,15.002061642247039,100.00000000000003
14301.0,50.00000000000041,30.000000000000213,15.00204446189498,100.00000000000003
14302.0,50.00000000000041,30.000000000000213,15.002027424712523,100.00000000000003
14303.0,50.00000000000041,30.000000000000213,15.002010529506585,100.00000000000003
14304.0,50.00000000000041,30.000000000000213,15.00199377509403,100.00000000000003
14305.0,50.00000000000041,30.000000000000213,15.00197716030158,100.00000000000003
14306.0,50.00000000000041,30.000000000000213,15.001960683965734,100.00000000000003
14307.0,50.00000000000041,30.000000000000213,15.001944344932687,100.00000000000003
14308.0,50.00000000000041,30.000000000000213,15.001928142058247,100.00000000000003
14309.0,50.00000000000041,30.000000000000213,15.001912074207763,100.00000000000003
14310.0,50.00000000000041,30.000000000000213,15.001896140256031,100.00000000000003
14311.0,50.00000000000041,30.000000000000213,15.001880339087231,100.00000000000003
14312.0,50.00000000000041,30.000000000000213,15.001864669594838,100.00000000000003
14313.0,50.00000000000041,30.000000000000213,15.001849130681547,100.00000000000003
14314.0,50.00000000000041,30.000000000000213,15.001833721259201,100.00000000000003
14315.0,50.00000000000041,30.000000000000213,15.001818440248709,100.00000000000003
14316.0,50.00000000000041,30.000000000000213,15.00180328657997,100.00000000000003
14317.0,50.00000000000041,30.000000000000213,15.001788259191803,100.00000000000003
14318.0,50.00000000000041,30.000000000000213,15.001773357031873,100.00000000000003
14319.0,50.00000000000041,30.000000000000213,15.001758579056608,100.00000000000003
14320.0,50.00000000000041,30.000000000000213,15.001743924231135,100.00000000000003
14321.0,50.00000000000041,30.000000000000213,15.00172939152921,100.00000000000003
14322.0,50.00000000000041,30.000000000000213,15.001714979933134,100.00000000000003
14323.0,50.00000000000041,30.000000000000213,15.00170068843369,100.00000000000003
14324.0,50.00000000000041,30.000000000000213,15.001686516030077,100.00000000000003
14325.0,50.00000000000041,30.000000000000213,15.001672461729827,100.00000000000003
14326.0,50.00000000000041,30.000000000000213,15.001658524548745,100.00000000000003
14327.0,50.00000000000041,30.000000000000213,15.001644703510838,100.00000000000003
14328.0,50.00000000000041,30.000000000000213,15.001630997648247,100.00000000000003
14329.0,50.00000000000041,30.000000000000213,15.001617406001179,100.00000000000003
14330.0,50.00000000000041,30.000000000000213,15.001603927617836,100.00000000000003
14331.0,50.00000000000041,30.000000000000213,15.001590561554353,100.00000000000003
14332.0,50.00000000000041,30.000000000000213,15.001577306874735,100.00000000000003
14333.0,50.00000000000041,30.000000000000213,15.001564162650778,100.00000000000003
14334.0,50.00000000000041,30.000000000000213,15.001551127962022,100.00000000000003
14335.0,50.00000000000041,30.000000000000213,15.001538201895672,100.00000000000003
14336.0,50.00000000000041,30.000000000000213,15.001525383546541,100.00000000000003
14337.0,50.00000000000041,30.000000000000213,15.001512672016986,100.00000000000003
