Time (s),DHA (µl/min),NaOH (µl/min),CaCl2 (µl/min),formaldehyde (µl/min),water_1 (µl/min),water_2 (µl/min)
63.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
64.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
65.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
66.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
67.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
68.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
69.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
70.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
71.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
72.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
73.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
74.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
75.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
76.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
77.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
78.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
79.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
80.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
81.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
82.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
83.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
84.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
85.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
86.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
87.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
88.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
89.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
90.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
91.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
92.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
93.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
94.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
95.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
96.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
97.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
98.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
99.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
100.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
101.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
102.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
103.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
104.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
105.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
106.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
107.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
108.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
109.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
110.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
111.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
112.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
113.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
114.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
115.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
116.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
117.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
118.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
119.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
120.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
121.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
122.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
123.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
124.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
125.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
126.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
127.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
128.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
129.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
130.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
131.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
132.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
133.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
134.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
135.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
136.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
137.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
138.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
139.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
140.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
141.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
142.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
143.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
144.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
145.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
146.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
147.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
148.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
149.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
150.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
151.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
152.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
153.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
154.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
155.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
156.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
157.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
158.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
159.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
160.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
161.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
162.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
163.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
164.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
165.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
166.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
167.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
168.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
169.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
170.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
171.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
172.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
173.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
174.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
175.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
176.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
177.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
178.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
179.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
180.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
181.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
182.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
183.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
184.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
185.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
186.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
187.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
188.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
189.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
190.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
191.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
192.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
193.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
194.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
195.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
196.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
197.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
198.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
199.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
200.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
201.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
202.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
203.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
204.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
205.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
206.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
207.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
208.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
209.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
210.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
211.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
212.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
213.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
214.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
215.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
216.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
217.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
218.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
219.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
220.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
221.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
222.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
223.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
224.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
225.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
226.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
227.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
228.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
229.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
230.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
231.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
232.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
233.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
234.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
235.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
236.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
237.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
238.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
239.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
240.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
241.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
242.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
243.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
244.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
245.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
246.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
247.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
248.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
249.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
250.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
251.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
252.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
253.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
254.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
255.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
256.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
257.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
258.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
259.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
260.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
261.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
262.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
263.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
264.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
265.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
266.0,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333334,24.558333333333323,24.558333333333323
